coef_Dual	coef_R	coef_S	coef_slow	t_Dual	t_R	t_S	t_slow	pval_Dual	pval_R	pval_S	pval_slow
MAGED2	0.816040709459882	0.582721677281834	0.162139149052329	0.622998171430254	3.99116364766763	3.19957365864516	0.892088251390227	3.224545171892	0.00255449625132419	0.00137865345107812	0.372357345877944	0.00910472985363529
TRO	0.155615964572639	0.0774576844406654	0.0309046698074129	0.117744256029954	1.54067880647939	0.832140011471017	0.335086632241157	1.22759264089038	0.154419207195012	0.405340763977032	0.737563572184275	0.247712681042461
APEX2	0.366327906291493	0.27674817021728	0.108747800797722	0.292068936410077	2.79082027857515	2.30891676497937	0.913731743009488	2.34662632057214	0.0190928831882423	0.0209592705362234	0.360869842497275	0.04087513224821
FAM104B	0.459655027537472	0.302052082899617	0.140706701960267	0.367563108059273	3.65496101463325	2.62270269378543	1.23123735765001	3.08095120499357	0.0044258207171124	0.00873075487282468	0.218249905074017	0.0116218108124693
MTRNR2L10	0.200117653925042	0.0654081389413653	0.0520766806921735	0.171858097972472	1.17312493259367	0.428837008190774	0.342355542854518	1.0656527131805	0.267931213118309	0.668046885605427	0.732087267477734	0.311633654142773
PAGE5	0.363756276506048	0.00316407901286723	-0.00125503335609812	0.00297365262458285	1.56481032775056	0.0154549127591688	-0.00613335370468177	0.0135553994813601	0.148694421339768	0.987669422855988	0.995106389222036	0.989451316183398
MAGEH1	0.403062594164629	0.233807761948148	0.121131975994848	0.507578133126894	2.59281201837411	1.66671287904472	0.867388625390184	3.44947400796152	0.0268202478551814	0.0955886011695312	0.385740470486474	0.00623166935048778
USP51	0.132298793651423	0.0536685511586693	0.0588129789682156	0.0815963643947424	1.66905694185987	0.713810152369234	0.795202098396941	1.07811616408915	0.126065048678212	0.475353672534061	0.426506251246439	0.30630084603223
FOXR2	0.123464631179077	0.00217182962909531	0.000724168417030448	0.00105005388546849	1.71454465408275	0.0336606061388192	0.0112584188511888	0.0154200733995968	0.117197098793161	0.973148159532055	0.991017393746785	0.988000363413457
RRAGB	0.276524238114999	0.231282831964969	0.185348359254842	0.25841580065493	1.50953989660076	1.41004035618375	1.13335239711207	1.49188899095555	0.162091282876675	0.158544740133877	0.257081124149596	0.166586059706148
KLF8	0.593211689340307	0.254702987438734	0.208531558261734	0.258217444440349	3.06318567536087	1.4726996262925	1.20874204511353	1.41059324151278	0.0119792159861873	0.140849222986279	0.226777560264772	0.188705894681099
UBQLN2	-0.0213131241144828	0.025360613705181	0.046179662237045	0.00233426295094436	-0.270259026365616	0.335113619526123	0.622404488672603	0.0309183745029473	0.792456622792127	0.7375432154477	0.533683674373969	0.975943018625821
SPIN3	0.146305250070156	0.0572629703752889	0.0708969437053963	0.178157705200295	1.38901156649559	0.588143339027073	0.735444829282608	1.7802688077546	0.194983348057838	0.556443333736356	0.462078041295055	0.105380992433831
SPIN2B	0.245480793517175	0.164173550251542	0.0894994931200219	0.184094465144928	2.20121002346172	1.59097549969899	0.876196286535104	1.73717200022029	0.0523337734493203	0.111632340061982	0.380934820743583	0.112999518463532
SPIN2A	0.106878882104993	0.0457443391647343	0.0415894214668876	0.0426977231773061	2.0710807224198	0.920892335420371	0.854805313236416	0.863616577179947	0.0651655725692174	0.357118764017494	0.392670111959306	0.408035011218229
FAAH2	-0.00937946071304853	0.157523577402432	-0.136293142823178	-0.0280963106917626	-0.0535969176827374	1.01855575055082	-0.882067992520781	-0.170064885436797	0.958311934181521	0.308427368294405	0.377751610179763	0.868350472832463
ZXDB	0.057198031582802	0.0275035252760736	0.0765311731995934	0.0707839908378453	0.952693859474064	0.468507879615927	1.3397646261604	1.22565938103407	0.363205014787622	0.639427010468837	0.180338493887667	0.248408658419293
ZXDA	-0.0913479618131989	-0.0270148830836707	0.080132323184423	-0.0724837818663988	-0.874574401307826	-0.279135195323795	0.836729342921073	-0.73011640295959	0.402321608741613	0.780144224364938	0.402755633199453	0.482072598914064
SPIN4	0.0448501493768529	0.112042269332249	0.00886623548017899	0.0795137978513352	0.550487715668557	1.45746458284704	0.117082322049413	1.02325984480042	0.594067712596578	0.145005317676704	0.906796101510097	0.330301208137046
ARHGEF9	0.227030555289684	0.144863509553961	0.140959489352496	0.208609873103035	2.55332170562947	1.7213397501644	1.70173497999357	2.45830435705745	0.0287000054659408	0.0852060691501998	0.0888220236926554	0.0337743445130607
AMER1	0.164231102131938	0.0695698130619537	0.0895752806127639	0.0569303333015237	2.1943165432906	0.979220181430819	1.28197370538007	0.796517617224836	0.052947872633962	0.32748412676865	0.199868089726519	0.444229821954756
MTMR8	0.0798680762559297	0.0321620466628882	0.0158992120255546	0.0246548773408778	2.00531175764973	0.827740816776032	0.419999140946093	0.643917252663306	0.0727411563299478	0.407828077909271	0.674491005675081	0.534118183164078
ZC4H2	0.0508711257466982	0.171034916727744	0.0985778925419471	0.0701408889132527	0.351553691943946	1.30440652836736	0.75585844989331	0.511785678718322	0.732467792435242	0.192111393605613	0.449743784289523	0.619911983602198
ZC3H12B	0.0143644977272882	0.0462833184064145	0.0335405625123158	0.0317301635879685	0.324235226834253	1.08867133021819	0.804694915606646	0.748129256806189	0.75244005872395	0.2763131668633	0.421006194549739	0.47161023399241
LAS1L	0.440671689251397	0.343017893237577	0.16168510873379	0.36940982987597	3.69552502037841	3.1269459490523	1.48693940632349	3.26327253066312	0.00413893750648108	0.00176908761017744	0.137048021162473	0.00852678996432603
MSN	0.999721666806017	0.605546055986634	0.405797605849331	0.69822776107738	3.20239620546296	2.20172972112383	1.47626546438681	2.36999646986748	0.00945318679544461	0.0276968219938909	0.139889825187067	0.0392774729567107
EDA2R	0.00207219434114213	0.0359727747518632	0.00170047323086915	0.024540465270085	0.046444301260575	0.874069959326113	0.0417098790199832	0.579126850936802	0.963870553498306	0.382091611115949	0.966730432933137	0.575315933805415
YIPF6	0.224917039201494	0.279433462557864	0.15095656197491	0.163268840300914	1.94185724762188	2.61550468021575	1.4263402759232	1.48418897374058	0.0808318801955653	0.00891687096844805	0.153787180736993	0.168580514542676
EFNB1	0.118483939808429	0.0646217130728751	0.0329922213785519	0.074215335560517	1.59735081912905	0.929255507447921	0.480829671332985	1.05038686962177	0.14127138140659	0.352768928079631	0.630643301046616	0.318261524007228
PJA1	0.336281862433038	0.346883568490826	0.0601574479302581	0.241552176418815	2.47897361044366	2.80724447362151	0.490027029454383	1.87862021250791	0.0326000754115813	0.00500200806750741	0.624120639024928	0.0897271624496759
OTUD6A	-0.00813214780071596	-0.0175765196503779	-0.0152711562600292	-0.0203560168342933	-0.270369014762271	-0.602015504192118	-0.535647364644897	-0.704909834527793	0.792374387668885	0.547171265726151	0.592208788456264	0.496955878863856
IGBP1	0.158870114245964	0.357125028934051	0.0920646205680155	0.0515460681697158	0.793583373090702	2.00022867122778	0.51681010092644	0.272441507129317	0.445859834002241	0.0454903075136893	0.605294965487677	0.790825345767055
PDZD11	0.621955349728394	0.525317329324152	0.13101438421706	0.380093892001986	3.0531915585437	2.89367886903959	0.723221757546654	1.97448434996542	0.012185181419292	0.00381206182255308	0.469552884938784	0.0765716656051165
KIF4A	0.0738177820905255	0.0948014763998334	0.0787359430074127	0.0173491631335444	0.697813530376478	0.96467190912313	0.810171310742989	0.172468945209472	0.501196532275156	0.334721900063442	0.417852244897181	0.866509490559718
DLG3	0.245713905030518	0.0722028348540148	0.0564098047870886	0.0933946119954944	2.79778920915349	0.878704375164643	0.695413770467368	1.11684345036979	0.0188659660379625	0.379573107775937	0.48680485185159	0.290176663355978
SLC7A3	0.145999692748347	0.0307617825679517	0.0520355564378875	0.0335368694826015	0.834657348149208	0.197511635859826	0.334765323843598	0.202906171457863	0.423401831506471	0.843429367468981	0.737805951957668	0.843277383208626
SNX12	0.192574782434003	0.215072532283927	0.14373205835311	0.191165512770457	2.63619509853885	3.04125683602535	2.07920807499616	2.72758217556284	0.024896027628907	0.00235925681630618	0.0376121033609865	0.0212815459389031
FOXO4	0.0588141603500193	0.0345062736926132	0.0456259862281966	0.0165499206449887	0.880764896350682	0.542868119264189	0.730414533280104	0.259369556066393	0.399118496759013	0.587227210540284	0.465146175623548	0.800611418533705
CXorf65	-0.0854350446223984	0.0288981482943586	-0.0118675251731494	-0.059164453767382	-0.835890599745117	0.305641107580904	-0.126793073002432	-0.609188518192027	0.422739525234087	0.759881389848004	0.899105569625749	0.5559858200751
IL2RG	1.12473935763594	0.953623202855893	0.203701250301697	0.768743124783568	2.69506854557641	2.60435231345073	0.55642288008151	1.95274953081044	0.022503054854358	0.00921223712608315	0.577928596017438	0.0793855225473848
MED12	0.304321925968182	0.165965099376932	0.0515605234363262	0.13068134356648	4.58129444394195	2.55804982655045	0.816202981827735	2.0457634552622	0.00100862349295944	0.0105340713894637	0.414394661702599	0.067988660604034
ZMYM3	0.275725613789193	0.203950446759671	0.125366985568983	0.255083610929151	2.99644647206517	2.35140450583922	1.46692294676339	2.90711179293007	0.0134249299122612	0.0187132201393721	0.142414179089665	0.0156419044198625
NONO	0.78537897113368	0.758576859499522	0.323001231744227	0.581895076325911	3.72392884543556	4.04097310912922	1.72395889541592	2.92011813457041	0.00394963443788235	5.3447065626764e-05	0.0847321305912801	0.0152973789686691
ITGB1BP2	0.0162458992772767	0.00896834136886331	0.0245646345915406	0.0355922266385021	0.383708541447658	0.221355388484295	0.617886271088947	0.878688218695682	0.709226318620816	0.824818192153937	0.536657988405399	0.40019103880352
TAF1	0.239132094329872	0.111466826882417	0.163893956694209	0.195485784983429	2.63573393342558	1.30080762109904	1.94213010780739	2.25865667062748	0.0249157410499146	0.193340670404076	0.0521366547572443	0.0474766891958684
OGT	0.104010722125508	0.222317686093455	0.121455009096409	0.326637083665783	0.462969307380978	1.1139898353622	0.609567913100056	1.53914348427419	0.653297538438462	0.265298158936366	0.542155630396072	0.154789897071063
CXCR3	-0.056302722498609	0.225609819887548	0.259903394901661	0.0625511366929913	-0.0795656353386386	0.364749820942803	0.420204317654672	0.0937447773386215	0.938152465009592	0.715302374465705	0.674341127997098	0.927163580604828
NHSL2	0.0448607429197778	0.0412186179491276	0.00785098198534939	0.0557653659429209	0.895670069239336	0.877191134642553	0.169364641815841	1.16870070146079	0.391479149193621	0.380394330697604	0.865511702972479	0.2696296062431
PIN4	1.00588938470058	0.793024935167732	0.170893373988869	0.69747741180909	2.89122360970609	2.59226195551874	0.558826722287256	2.12475134569721	0.0160734421597461	0.00954228281208499	0.576286812207776	0.0595453404653634
ERCC6L	0.253405073087452	-0.0781290848737475	-0.0407643420756748	-0.0447676771357085	2.49791078220842	-0.836927599005827	-0.440560562731095	-0.464824312759956	0.0315596051831801	0.402644180398271	0.659536355778425	0.65201347096987
RPS4X	-0.77614860043471	-0.305320165333885	-0.441062636469456	-1.06154730459322	-1.95708638727368	-0.877401523744024	-1.26774914356897	-2.83758561244702	0.07881642388874	0.380280089002076	0.204903657657725	0.017621195149596
HDAC8	0.263913840065422	0.265657203987819	0.151052146260787	0.223251211016323	2.73923081974007	2.93872466185989	1.69384786094111	2.43224881199224	0.0208602711808864	0.00329976625045391	0.0903111918170507	0.0353141086643621
CHIC1	0.0546432197451422	0.101326497087417	0.110722088959475	0.111946704145563	0.707406497261775	1.37063595661956	1.5264044709714	1.51479350245188	0.495469175676744	0.170505257160322	0.12692642420956	0.160774012603815
TSIX	0.000555854556252333	0.00969655963830851	0.0482593121141172	0.0100850480144254	0.0107339385663808	0.204897240099079	1.02719276705152	0.205361855809396	0.99164684546678	0.837654687372177	0.304343262230895	0.84140954114812
XIST	-0.271650627697898	0.341410156140886	0.499414708720655	-0.261562916545048	-0.158409533042357	0.228049038465819	0.333590693359138	-0.161776816920059	0.877287416801317	0.819610662133028	0.738692259054521	0.874703574886158
JPX	0.435492124013416	0.194098134823994	0.223587421286121	0.299012955844645	2.39525888056432	1.19192232116209	1.37716127497067	1.73921100770193	0.0376191383925563	0.23330714126834	0.16847921397385	0.112628052646793
FTX	0.439267657647417	0.210659525910859	0.229784498025357	0.415412154864775	2.39575222077836	1.28333417550556	1.4039596406934	2.39611096478346	0.0375874458691346	0.199391253961317	0.160347815661647	0.0375644163349627
RLIM	0.107798359384198	-0.0944301871555272	-0.0724754921718977	-0.0426477438990761	1.43849842655807	-1.30652525543037	-1.02446373055752	-0.593735024161118	0.180844985423008	0.191390394132468	0.305629817394808	0.565876843265636
ABCB7	0.256088113777443	0.157123268545894	0.152497069521039	0.237259590360012	3.02088885238587	1.94780696974374	1.92348273483376	2.92917673860048	0.0128759037075134	0.0514533142263356	0.0544349278895042	0.0150619737826968
UPRT	0.0618920550173355	0.0230339608120453	-0.0432333804700878	-0.0330538599542892	0.817464204856959	0.315904223386815	-0.605464789467546	-0.455632522170508	0.432708229262856	0.752078804102963	0.544877711871205	0.658387799825897
PBDC1	0.722841379524879	0.185048945925279	0.167788230545517	0.314147330546384	4.47335466333853	1.27186834157142	1.15790606808271	2.05450861728297	0.00119121570507502	0.203436043186334	0.246917462776778	0.067000627941533
MAGEE1	0.189182864890011	0.0548804370085927	0.0583932918559893	0.0771911460462118	2.94188111884955	0.886018512659923	0.962707959336505	1.25271418561681	0.0147379946551029	0.375619178664863	0.335706805069458	0.238811635926609
ATRX	1.04561268988229	0.626077034473615	0.595685445619055	0.702947052417698	2.82130523987125	1.92304020657852	1.83022020731627	2.01045158446329	0.0181200977036364	0.0544904797897194	0.0672332521158327	0.0721203410120217
MAGT1	0.0331618589496274	0.0347073448238717	-0.0635536504982519	0.00311257594625834	0.380658406240204	0.419903366721009	-0.781702262025237	0.037417171943128	0.711418026617399	0.674560971344692	0.434399671916795	0.970888801376347
COX7B	1.24160659254111	0.888074111701463	0.263719745858514	0.698916877436884	2.5632167505245	2.09271266293569	0.621517082206169	1.52982769528883	0.0282170653098635	0.0363885317138469	0.534267190440871	0.157055874632421
ATP7A	0.157688005467244	0.0920491513926043	0.0767208761777889	0.136572785843832	1.55260281427218	0.973463418510911	0.820889303184062	1.41354196808672	0.15156668057594	0.330335882911156	0.411720003582461	0.187861693469137
PGK1	0.649651199477281	0.580966799721149	0.104289429349814	0.44156274471896	2.21323797444863	2.24389186193897	0.403072934169944	1.59381244987458	0.0512786749001745	0.0248512510524104	0.686899273629267	0.142062328998535
PGAM4	-0.0131647144440288	0.204273614655945	0.196037216517522	0.00166218673912263	-0.0288141010716041	0.511763150008202	0.491135578211081	0.00385843693673892	0.977579796005375	0.608822950453185	0.623336441296622	0.996997307873312
TAF9B	0.239953443623298	0.0807282621779621	0.072873344239312	0.0663778350438555	2.3947764502755	0.863777610009579	0.789247605751868	0.696140584048625	0.0376501553800274	0.387721375895609	0.429977514562303	0.502199482017746
CYSLTR1	0.473713641043295	0.240054888429101	0.159050635905044	0.448519412569607	1.7136318655828	0.983037903807298	0.651871476949835	1.71872714646361	0.117369358325965	0.325601763083331	0.514492262605569	0.116410712937961
LPAR4	0.00881297060921181	-0.00838552680855733	0.00390921991126579	0.0183059239033962	0.236649731823052	-0.241420789618961	0.113919257491032	0.516553549304312	0.817705628835536	0.809231702746407	0.909303047736365	0.616697605092545
P2RY10	0.201776730713729	-0.16803998102667	0.227183917705291	0.204643993542965	0.908040802983762	-0.8510066327256	1.15244429378482	0.974888694055591	0.385217106183599	0.394776788662527	0.249153582625012	0.352607980383314
GPR174	0.301512461983028	0.0408525059070597	0.0198924910381517	0.250588124907134	1.73997659622895	0.26345817448574	0.128652696370075	1.52946928796705	0.112488864934671	0.792200419372053	0.89763387899356	0.157143630881418
ITM2A	-0.368520258127703	0.2077373267634	0.0650948677132757	-0.248415477922923	-0.3445004336968	0.222310298960436	0.0696621434902253	-0.24629202621459	0.737605054450637	0.824074812902776	0.944463333822625	0.810438010539607
BRWD3	0.123225826319347	0.101356312828879	0.176402746683624	0.129235385181866	0.790922482466106	0.720469903870086	1.25973632312712	0.876248414433622	0.44734139464945	0.471244913914982	0.207780541725663	0.40145368053691
HMGN5	0.0389441408956201	0.103704876127945	0.259702717772154	0.156580182507068	0.241715974562332	0.714450663754124	1.79662564796936	1.02694993845677	0.813884777613203	0.474957654240991	0.0724115332178735	0.328643668502013
SH3BGRL	0.935717347981253	0.791390519508281	0.66059496095165	0.887071723096856	2.63602824623179	2.5365151134978	2.11800353249032	2.64868382931265	0.0249031582674055	0.0112044185586227	0.0341881945284731	0.0243680447657269
RPS6KA6	0.00148109777065208	0.0630268648458042	0.0611610957922386	0.00538581341023548	0.00859908508200044	0.416050540686291	0.403891699497701	0.0331401561257374	0.99330813851811	0.677377893036372	0.686297073748675	0.97421496654787
HDX	0.351054269798753	0.0470926218015944	0.0368607726172695	0.0441007565322636	2.64936573635133	0.39281314795532	0.309022098583586	0.351483271757244	0.0243395396607967	0.694462062379227	0.757308230087261	0.732519015266853
APOOL	0.38181416289231	0.148584953442161	0.0822556216238975	0.267223641950869	2.77616661176614	1.1895530796951	0.662404401478344	2.05078484045416	0.0195790199346058	0.234237509849926	0.507720414569987	0.0674196654137576
ZNF711	0.300442916136044	0.031698121099733	0.164716713180242	0.0447124004930883	1.06219749856417	0.126966824045877	0.66026698114772	0.167469474967529	0.313124513554052	0.898968049703422	0.509090814714191	0.87033891436285
POF1B	0.157490889827987	0.0500206111507475	0.0585908423752685	0.0592364633489082	1.18607240315578	0.417870465033155	0.491570892718756	0.471364116327175	0.263009661318816	0.676046724093571	0.623028612436199	0.64749603227631
CHM	0.400511106564193	0.195506088588395	0.20554787477955	0.243962941016972	1.99982935950149	1.09432718596969	1.15317699617303	1.2888933993582	0.0734089054569059	0.273825890640631	0.248852785433952	0.226452616550347
PCDH11X	-0.0678074937652611	-0.0365867405570714	-0.0595718842832966	-0.0573892451159603	-2.75490055258583	-1.51375726805723	-2.54084947842053	-2.42142601508062	0.0203067363887276	0.130104661341647	0.0110665271500683	0.0359737888446045
NAP1L3	-0.043540909263403	-0.0290802092672372	-0.0222110199371187	-0.0100358516228608	-1.09395738287663	-0.795433596622926	-0.612688275788787	-0.265673953476662	0.299623976352132	0.426371626645197	0.540090079580525	0.795887111595204
DIAPH2	0.182790320650377	0.176568430072092	0.248612089484569	0.198871915728877	1.21983245984351	1.30169269629793	1.84228103194922	1.40145895929683	0.250515919823642	0.193037821333598	0.0654501994587413	0.191341500123942
RPA4	0.0207827984685384	0.100290040988085	0.00576616634875902	0.0707802684679	0.267801896701143	1.39853394390229	0.0812047815954495	0.960021968423358	0.794294441250799	0.161969710716519	0.935279983786022	0.359680940308918
TSPAN6	0.219781763341861	0.1538812352486	-0.0349378693572556	0.0342499194640443	1.55393382292946	1.21126409580948	-0.275992848683374	0.255991987283081	0.151251159660502	0.225809825230322	0.782556671324782	0.803145944338708
SYTL4	0.00323268702659382	0.0169283106399191	0.015538307310154	0.0122646779039864	0.139743745924251	0.749989556602709	0.706647550658332	0.551474358701838	0.891636945299281	0.453270623636818	0.479794516425422	0.593416345537939
CSTF2	0.360809611670931	0.120679467887048	0.00994925497659297	0.0988271115003621	3.57908388040047	1.2825681813245	0.10704747165887	1.03003695999047	0.00501934106628046	0.199659627491473	0.914752491061865	0.327261813322554
TRMT2B	-0.0613966918544703	0.105138117597278	-0.000310748767487944	0.031838745203578	-0.727510982632664	1.30915316451941	-0.00393702200796513	0.394840408399264	0.483597905145295	0.190498889585819	0.996858761896974	0.701251105759564
CENPI	0.013338684431071	0.0706434070717439	0.0449656639373491	0.0249345804426673	0.210056666094389	1.15951113675724	0.752747061768509	0.410183849418218	0.837841456648387	0.246263008312944	0.451611593814089	0.690320848483996
DRP2	0.00212997316109337	0.0813318947081928	0.067700682861288	-0.0013900989214834	0.0116541108060272	0.506416790285319	0.421674092292709	-0.00806171757489175	0.990930801378294	0.612570182966582	0.673267863755236	0.993726310956273
TIMM8A	0.612544699211351	0.243779344339801	0.116458411463791	0.264439401526987	5.40238447987933	2.32880818362209	1.12329882645536	2.45526550489704	0.000300403385260164	0.0198800471904017	0.261325318639981	0.0339504663855614
BTK	0.810022356165705	0.483038685610717	0.279469197327148	0.592562012840872	3.19543982246334	2.15269255932312	1.24684911045481	2.47564737801103	0.00956542640527294	0.0313558625690512	0.212468766473281	0.0327862919984064
RPL36A	-0.575841808041564	-0.893099128134904	0.00954961595294112	-0.841275570274254	-0.95285571111731	-1.68925974562242	0.0180636621740293	-1.47618501954379	0.363126911789076	0.0911866765687666	0.985588263271043	0.170675588492074
GLA	0.349866292252224	0.13475487446383	0.0225338709050029	0.09744395861518	3.32462692009406	1.37750477515036	0.232965509162802	0.973643130405879	0.00768721776537064	0.168373063585473	0.815790790674352	0.353196640577262
HNRNPH2	0.47650684682176	0.162057215499464	0.107298186670106	0.267409849391162	4.0753098393418	1.50473508431925	1.00538318799317	2.4085914927333	0.00223108447336883	0.132409434742755	0.314725647868354	0.0367717854055254
ARMCX4	0.114305034244971	0.0146687914342945	0.0503548658644301	0.0337231913525706	1.41973001073927	0.194487169142771	0.676511812791677	0.439794307870769	0.186100556385635	0.845796597505372	0.498724287622714	0.669438695109654
ARMCX1	0.129466869191724	0.122952756997393	-0.068318008803563	0.0135296341019425	0.852970099074725	0.914037158498006	-0.508523663641396	0.0943891537232627	0.413639345885433	0.360709347552832	0.611092270264799	0.926664549594679
ARMCX6	0.584254934525267	0.450407592483829	0.188055550468323	0.337499142181199	5.42707211880395	4.50993475095339	1.9034455026397	3.2976093646165	0.000290092967834587	6.52498913843711e-06	0.0569980912293095	0.00804592124013001
ARMCX3	-0.0160573295210719	0.155414284315494	-0.00314499219283289	0.079037518318865	-0.0907008217620744	0.978639488279288	-0.0198695073953814	0.472035367723389	0.929521386469894	0.327771060719302	0.98414768625115	0.647033202306681
ARMCX2	0.321063344977641	0.156154066508394	0.0609268019320452	0.270462222605502	2.68171281174745	1.41934030057497	0.558535987836506	2.38006495884148	0.0230249254168423	0.155816838430868	0.576485261913417	0.0386081283143052
ZMAT1	0.131799297165133	0.136612815556032	0.220208563419785	0.165419714891126	0.680234775331678	0.78932349650027	1.27554835574526	0.903177388928285	0.511796270596666	0.429933169904565	0.202131390165676	0.38767047967561
TCEAL2	0.0171193994466201	0.023902108009189	-0.0321272359676878	0.0380061299884889	0.166253888186457	0.260109569316583	-0.350444456210121	0.390508130849689	0.871270548031094	0.7947821791654	0.726009196028267	0.704350428237941
BEX5	0.10530446230673	0.29964865869837	-0.0560732614926655	0.0663847151942852	0.408880493488158	1.3184646170112	-0.24690310258698	0.273081689898533	0.691246472703884	0.18736464128372	0.80498598109123	0.790347046986186
TMSB15A	-0.155597944951821	0.403408392231545	-0.345535004251286	-0.0658595945868898	-0.244378438001028	0.724462921446005	-0.620556875969323	-0.109690943343767	0.811878848514163	0.468790832475408	0.534898938777104	0.914824529482154
ARMCX5	0.0861249195589313	0.177091488890117	0.185411931612839	0.208277562108552	0.751402374255952	1.67438288976899	1.76981948673549	1.91314873646673	0.469724742540725	0.0940724387906321	0.0767738436538291	0.0847630138629504
GPRASP1	0.0113631479483308	-0.0164889691071287	0.0839646863819657	0.0322255156109368	0.118161011145865	-0.186797452366263	0.959111555624041	0.353114482329531	0.908279857888261	0.851821512457077	0.337515204201139	0.731332845630416
GPRASP2	0.0524419750655474	0.0264445152063608	0.0161948616977447	0.0130209370054994	1.50904622306692	0.784773284736196	0.491963385484267	0.390368332107179	0.162215546833671	0.432596651659629	0.622751121063325	0.704450535596423
BHLHB9	0.0815890795267836	0.033572525634909	0.0107894590396452	0.00952973583292839	2.50214910816069	1.04736893649425	0.34738194145528	0.303443599035507	0.0313312660752644	0.294943267541241	0.728308387954443	0.767771041387738
LINC00630	0.0707254799854475	0.0610097037845002	0.0423574376160523	0.0360050296378557	1.4401247523764	1.29200033099098	0.915489348533743	0.765445029641311	0.180395621645226	0.196373324110794	0.359946838889253	0.461690220959474
BEX1	0.00775218022352289	0.164455492689828	-0.10348206712859	-0.00624802906044036	0.0436055730254579	1.0498897588889	-0.661002328453104	-0.0372401113752834	0.966077237055851	0.293782646823226	0.50861913059636	0.971026487325435
BEX4	0.208529904202333	-0.176235064003522	-0.073755531179889	-0.175283110341794	0.998989439870034	-0.948177832357467	-0.397607366098725	-0.888682469916934	0.341358956852962	0.343051434467473	0.690924261436073	0.395047663820493
TCEAL8	0.889191522069454	0.433020481607839	0.218001175350233	0.376323917097095	7.2406800014726	3.84663042533601	1.95204433023161	3.22983236267825	2.78896647987981e-05	0.000120158882334473	0.0509481511097027	0.00902351507776844
TCEAL5	0.35709127511019	-0.0422218074528857	-0.0248657641769876	-0.018015951545063	1.4063328350243	-0.188692033340599	-0.111190636931347	-0.0751810162455726	0.189931324045928	0.850336285545444	0.911466394041357	0.941553432845232
BEX2	0.763677570074945	0.115693411110743	-0.104602501640631	-0.0560420967231627	1.85324858695993	0.320010746774479	-0.289390705558209	-0.14417443823103	0.0935454943500875	0.748963832451413	0.772285680798523	0.888226877597855
TCEAL4	0.771707510777924	0.339283474549798	0.186835011753981	0.288209316723256	2.50446894918409	1.24983948112482	0.688631953000489	0.99112042401237	0.03120697693355	0.211374152865349	0.491063626065091	0.345002338742994
TCEAL3	0.178609311462236	0.0754035994802626	-0.0228947301302331	0.0355994925876801	0.797327512407176	0.378842279114841	-0.115217004819833	0.168230207123039	0.443780607255606	0.704809378505732	0.908274383000749	0.869755989988891
TCEAL1	0.169874922532531	0.21788856114168	0.11607408172733	0.120138060307582	1.24338045009655	1.75123621838906	0.938978457319769	0.927750472026598	0.242087912113803	0.079921959590638	0.347754181589748	0.375386937259733
MORF4L2	-0.0569466589723642	-0.156619514097167	-0.203094690201675	-0.0409711695361307	-0.251685340372331	-0.779345909744681	-1.01221560425369	-0.191696856134852	0.806381121286817	0.435786042455708	0.311448342103414	0.851816185627629
MORF4L2-AS1	0.130825445703004	0.0474433037996664	0.066703873608161	0.0185832167084767	1.46667894528646	0.572277888154149	0.813711437956673	0.219069754628882	0.173193063102909	0.567140748199542	0.415820853385325	0.831002318666803
TMEM31	0.0418563991276891	0.0180155881865289	0.00615339485411453	0.00812578890945154	1.11207478439896	0.508051069797357	0.176092118231925	0.226428325663275	0.292125852140174	0.611423644107947	0.86022351883418	0.825429553711028
RAB9B	0.093028727891063	0.0788241631357592	0.0448220228030983	0.023781255300695	1.17407462073616	1.05653102205958	0.609556758189356	0.314817213490941	0.267567751709938	0.2907396043045	0.542163021546903	0.759371043224545
TMSB15B	-0.0732109058788724	0.433733996986767	-0.0210879864889177	0.23389749671385	-0.166759826948094	1.1264507199107	-0.0547774037063871	0.564815070397676	0.870882768073149	0.259989540266954	0.95631639978177	0.584646308431259
SLC25A53	0.0300129668470015	-0.00767911715093276	0.0345204805134583	0.128415136560139	0.189230166179568	-0.0536842240183626	0.242389344716149	0.855428970022466	0.85369795187	0.957187337316252	0.808481202667006	0.412340330701612
ZCCHC18	0.0830040639125893	0.143430996269905	0.045392029912167	0.173327295047032	0.71601666782187	1.34232504745775	0.428760786242512	1.57446660751107	0.490363127952633	0.179507255400984	0.668102359118061	0.146456515079327
FAM199X	0.0901752889121145	0.147234218615411	0.0955987810579017	0.0881172487039111	0.742123102534217	1.31928847471278	0.863851102178063	0.764095283190237	0.47508262272171	0.187089173966138	0.387680998364552	0.462458610768675
CXorf57	-0.0648807016151713	0.126005039376096	-0.046238595256628	0.00777344520415192	-0.456384094676554	0.996896403894643	-0.366459500588742	0.0578790304448634	0.657865510649932	0.318827961292186	0.714026458758684	0.95498521334898
TBC1D8B	0.0941005496280487	0.0370446841893489	0.0221140290563945	0.0754275679609666	1.47041458877174	0.618473995331857	0.374026575048188	1.23775119620438	0.172199961256572	0.536270621978394	0.70838887233254	0.244081457517751
MORC4	0.115933064461655	0.101602206171436	0.0361143863476283	0.073928803209176	1.04762528904034	0.996911133256588	0.357575897574269	0.703583487291435	0.319471823708125	0.318820811268192	0.720664836498033	0.49774680354005
